1 590 0 0
-211 0.048624  0.575861  0.318875 0.674642  0.13957 0.257379 1.59367 -0.404597 12.4878
321 -1.01044  3.10981  8.4821 9.10394  0.49368 0.180948 1.5881 -0.00431157 12.8071
-321 -0.468604  0.572191  2.89242 3.02602  0.49368 0.137256 1.52951 0.131404 12.9354
321 -0.686617  2.12749  2.96964 3.74969  0.49368 0.182062 1.58591 -0.254482 12.5871
2112 -0.453595  -0.974989  1.89796 2.37517  0.93957 0.178563 1.26782 -0.248168 12.5921
-2112 -0.966032  -3.70216  5.21755 6.53795  0.93957 0.192858 1.21712 -0.249115 12.5913
-211 0.12303  0.217446  -0.154769 0.32535  0.13957 0.326069 1.55247 -0.617143 12.4882
-2112 0.256693  0.89893  -2.41696 2.75653  0.93957 0.279455 1.53637 -0.870249 12.6743
211 -1.82989  -0.498022  52.2035 52.2381  0.13957 0.0513594 1.35086 4.90653 17.6844
-311 -0.382318  -1.09903  34.7614 34.7845  0.49761 0.181632 1.23119 4.90939 17.6873
-321 -0.0454591  -0.183338  -0.102859 0.538497  0.49368 0.224271 1.3341 -0.548827 12.4649
111 -0.183996  -0.424877  0.191061 0.518747  0.13498 0.16596 1.22871 -0.432259 12.4761
211 2.83887  -2.69836  -2.82755 4.83269  0.13957 0.384171 1.26669 -0.65279 12.5072
111 0.75734  2.14824  0.685957 2.3827  0.13498 0.306731 1.58831 -0.451112 12.4699
211 -0.373468  1.20852  0.620204 1.41567  0.13957 0.183333 1.58993 -0.414265 12.4834
211 -0.25917  0.274564  0.368791 0.545932  0.13957 0.114197 1.53713 -0.329651 12.5315
211 3.91714  2.62652  7.61543 8.95861  0.13957 0.405057 1.51238 -0.19195 12.6385
-2212 0.522984  1.05884  2.61769 3.02114  0.93827 0.309658 1.54106 -0.167979 12.6591
-211 -0.0870249  0.118486  0.236614 0.311574  0.13957 0.15653 1.51788 -0.280109 12.5672
111 -0.3628  0.697183  -0.0650584 0.800087  0.13498 0.151468 1.57505 -0.526528 12.4619
211 -0.387663  0.724459  -0.414165 0.930665  0.13957 0.149459 1.57406 -0.608486 12.4842
-211 -0.313141  0.605587  0.289409 0.753677  0.13957 0.15245 1.57425 -0.428369 12.4776
211 0.208652  0.147526  -0.138902 0.322604  0.13957 0.38264 1.50252 -0.604562 12.4825
321 -0.0605779  1.73496  -2.07282 2.74846  0.49368 0.234618 1.59222 -0.737047 12.5644
-311 0.474934  0.871613  -1.02534 1.51136  0.49761 0.325641 1.55743 -0.692642 12.5325
-211 0.89463  1.89205  -0.954347 2.30444  0.13957 0.3254 1.58053 -0.600207 12.4807
211 -0.678463  2.35464  -2.84425 3.75685  0.13957 0.186696 1.59184 -0.739091 12.5659
111 0.408012  0.421158  -0.484724 0.772674  0.13498 0.375038 1.54065 -0.669384 12.5173
311 1.11625  -0.732171  3.03855 3.35596  0.49761 0.395843 1.30113 -0.0895865 12.7287
-311 0.763081  -0.248772  1.85767 2.08392  0.49761 0.400685 1.35056 -0.122274 12.6993
111 0.783198  -1.54815  0.0311076 1.7405  0.13498 0.330045 1.227 -0.506903 12.4612
-211 0.140128  0.420137  -0.125931 0.481133  0.13957 0.300785 1.58107 -0.563942 12.4683
321 0.666134  -0.614737  0.138651 1.04143  0.49368 0.368587 1.28502 -0.483924 12.463
111 -0.0515849  0.477775  -0.671977 0.83708  0.13498 0.220848 1.59141 -0.776071 12.5948
111 2.61763  1.79572  -2.84489 4.26477  0.13498 0.403807 1.51406 -0.68711 12.5288
2212 -1.34943  -0.858725  -1.25948 2.24166  0.93827 0.0976509 1.31117 -0.644449 12.5024
-2212 -1.78238  -1.39397  -1.24559 2.74807  0.93827 0.0976646 1.29025 -0.610766 12.4853
211 -0.59349  -1.98616  -5.5356 5.91265  0.13957 0.184875 1.21391 -1.03617 12.8254
311 0.919009  0.0279541  -0.586637 1.1988  0.49761 0.414695 1.40782 -0.621152 12.4902
2112 0.597443  0.0411487  -1.08386 1.55441  0.93957 0.347046 1.40983 -0.702378 12.5392
-2112 5.01075  0.343759  -11.7083 12.7747  0.93957 0.434741 1.41582 -0.962572 12.7572
-211 0.247103  -0.578683  -0.952201 1.14983  0.13957 0.31689 1.22538 -0.801944 12.6159
-321 0.24569  -0.0869998  0.0291387 0.559019  0.49368 0.328081 1.37179 -0.500131 12.4615
2212 0.64764  -0.579007  -1.54138 2.00272  0.93827 0.341181 1.31319 -0.748287 12.5729
-2112 0.581206  -0.482074  -0.646724 1.36793  0.93957 0.336382 1.32363 -0.616297 12.4878
2212 1.604  -1.96392  1.4575 3.07156  0.93827 0.358302 1.25921 -0.40406 12.4881
-2112 0.180295  -1.21562  0.340981 1.58407  0.93957 0.264238 1.24748 -0.466936 12.466
-211 0.0747308  0.139  -0.0520967 0.217025  0.13957 0.311233 1.53273 -0.559223 12.4672
211 -0.535651  0.586656  0.118313 0.815209  0.13957 0.1102 1.54606 -0.481486 12.4633
-211 -2.55056  5.24722  1.51496 6.02936  0.13957 0.155003 1.57996 -0.459207 12.4678
111 0.495466  0.432426  0.314751 0.741463  0.13498 0.386868 1.52964 -0.417919 12.4818
111 1.01347  -0.399368  1.84411 2.14606  0.13498 0.423428 1.33075 -0.17892 12.6497
211 2.16203  -0.602256  4.52359 5.05168  0.13957 0.430957 1.34969 -0.113488 12.7072
2112 2.51043  0.569751  6.03668 6.62956  0.93957 0.422003 1.44357 -0.0757604 12.7413
-2112 1.80095  -0.691931  2.11827 3.0153  0.93957 0.40684 1.33892 -0.315653 12.5412
