1 344
2112 2.02525  5.42528  2.24476 6.28148  0.93957 0.135453 0.34587 -0.120369 12.4725 
-2212 0.597807  2.37209  0.841678 2.7519  0.93827 0.112358 0.342044 -0.13248 12.4685 
111 0.225562  0.0233879  0.0770445 0.274919  0.13498 0.235988 0.180883 -0.138263 12.4668 
-211 -0.907617  -0.677249  0.909651 1.45924  0.13957 -0.0896218 0.0462771 -0.0385595 12.5136 
-211 0.594814  0.429123  -1.91372 2.05421  0.13957 0.224537 0.276808 -0.701641 12.8042 
111 0.809877  0.865816  -0.505612 1.29592  0.13498 0.201264 0.306575 -0.279481 12.4756 
211 -0.238433  -0.179035  1.24094 1.28386  0.13957 -0.0755718 0.0560896 0.547902 13.0308 
211 -0.319428  -0.362593  1.77387 1.8438  0.13957 -0.0579767 0.0211501 0.500026 12.9846 
-311 -1.33249  1.3781  -0.82286 2.14462  0.49761 -0.0654232 0.3007 -0.277852 12.4749 
111 -0.382964  0.0429445  -0.23157 0.469414  0.13498 -0.117731 0.184149 -0.307775 12.4881 
321 0.134666  -1.28331  -0.490218 1.46596  0.49368 0.0865693 -0.0198896 -0.265883 12.4706 
111 -0.555751  -1.82465  -0.637477 2.01564  0.13498 0.00998713 -0.0248914 -0.261651 12.4693 
321 1.14733  0.292192  -0.5064 1.37909  0.49368 0.243824 0.208343 -0.273766 12.4734 
111 1.55255  0.825267  -0.389919 1.80602  0.13498 0.241059 0.25574 -0.239499 12.4633 
211 1.38674  -1.07839  -0.840823 1.95254  0.13957 0.222611 0.0426468 -0.290017 12.4799 
111 0.234926  -0.204791  0.308244 0.458654  0.13498 0.203824 0.0444162 -0.0167838 12.5277 
211 1.48509  0.169763  -0.403053 1.55442  0.13957 0.26253 0.185709 -0.248845 12.4656 
-211 0.199474  -0.290089  -0.450938 0.588869  0.13957 0.171268 0.0122509 -0.430822 12.5681 
211 0.301081  -0.229729  0.384536 0.557471  0.13957 0.214529 0.051086 -0.00787622 12.5338 
111 -0.107919  -0.606997  0.0892859 0.637404  0.13498 0.0335947 -0.0263818 -0.167954 12.4605 
211 0.592626  -1.03642  -1.15588 1.66761  0.13957 0.164619 -0.00673939 -0.385613 12.535 
111 0.0283515  0.0850665  -0.0507849 0.16982  0.13498 0.101858 0.266979 -0.257708 12.468 
-211 0.780649  0.50959  -2.44388 2.61937  0.13957 0.230746 0.270067 -0.707437 12.8096 
111 0.0225962  -0.172912  -1.20435 1.22437  0.13498 0.0875548 0.0086754 -1.27352 13.3568 
211 -0.56521  -1.9369  -0.345332 2.05177  0.13957 0.0121926 -0.0255718 -0.22956 12.4614 
111 0.0666246  -1.93969  0.258637 1.96264  0.13498 0.074093 -0.0333321 -0.169637 12.4603 
211 -1.28558  1.47971  0.0192841 1.96523  0.13957 -0.0617501 0.311975 -0.193933 12.4586 
-211 -0.612536  0.401118  -0.336759 0.817913  0.13957 -0.0948195 0.269583 -0.285018 12.4778 
-211 -0.603855  0.0361639  0.741263 0.966902  0.13957 -0.124589 0.17489 0.0397293 12.5686 
111 -0.914549  -0.692693  0.324605 1.19992  0.13498 -0.0888811 0.0450753 -0.140422 12.4662 
-321 -1.53426  -1.23706  0.534631 2.10091  0.49368 -0.0816693 0.0432553 -0.143946 12.4653 
211 -1.31364  -1.46843  0.943527 2.18899  0.13957 -0.0638954 0.0167024 -0.101612 12.4799 
-211 0.0933888  0.00119675  -1.28304 1.29398  0.13957 0.177065 0.164803 -1.7034 13.7816 
111 0.658122  -0.292523  -1.99848 2.12857  0.13498 0.244561 0.084623 -0.734037 12.8345 
-211 -1.79593  -0.508985  0.567672 1.95606  0.13957 -0.121979 0.109743 -0.136029 12.4675 
111 -0.383897  -0.438737  0.262473 0.653436  0.13498 -0.0592519 0.0187254 -0.10932 12.4767 
211 1.0742  -1.12559  0.585913 1.66842  0.13957 0.203021 0.0212209 -0.121861 12.472 
-211 0.632161  -1.99456  1.01656 2.3304  0.13957 0.12682 -0.024285 -0.100214 12.4805 
211 0.362172  0.624716  -0.981113 1.22617  0.13957 0.164503 0.331002 -0.459092 12.5902 
-211 -0.157859  0.480374  -0.975354 1.10746  0.13957 0.00795441 0.344097 -0.562764 12.6778 
211 -1.90887  -0.157921  1.19039 2.25947  0.13957 -0.128792 0.147171 -0.0735607 12.4934 
111 -0.593632  0.34521  1.1325 1.3313  0.13498 -0.100037 0.260727 0.123437 12.6366 
-321 -2.24174  0.406603  0.299206 2.35031  0.49368 -0.122413 0.197813 -0.170543 12.4602 
211 -1.93516  0.552243  0.643418 2.11737  0.13957 -0.121954 0.217415 -0.132932 12.4684 
-211 0.301856  0.779941  0.518802 0.994013  0.13957 0.137584 0.344905 -0.0751328 12.4926 
111 0.467831  -0.0125654  0.723167 0.871902  0.13498 0.256859 0.158306 0.0970945 12.6145 
211 -1.09261  -3.10727  0.349033 3.31515  0.13957 0.00193937 -0.022584 -0.174978 12.4597 
-211 -0.0545382  -0.278567  -0.129958 0.341969  0.13957 0.0333142 -0.0103773 -0.276939 12.4746 
211 -0.780016  -1.02887  -0.259023 1.32423  0.13957 -0.0511819 0.00706653 -0.235225 12.4625 
111 -0.628183  -1.60142  -1.27653 2.14637  0.13498 -0.00449985 -0.0197335 -0.341846 12.5067 
-321 -3.99551  1.71762  2.41634 4.99967  0.49368 -0.112787 0.240829 -0.0869374 12.4866 
211 -0.50322  0.426619  0.569197 0.882439  0.13957 -0.0799159 0.288233 -0.0293113 12.5195 
311 0.309601  -0.236728  0.309096 0.703597  0.49761 0.163988 0.0894942 -0.0993747 12.4809 
111 0.0365244  0.292952  0.133567 0.351019  0.13498 0.0895375 0.34147 -0.114679 12.4746 
211 -0.390334  -0.336637  -0.308385 0.616657  0.13957 -0.0768956 0.0390067 -0.309819 12.4891 
-211 -1.33068  0.312827  -1.91551 2.35737  0.13957 -0.123754 0.208319 -0.470942 12.5998 
-321 0.459219  -0.878732  0.858874 1.40158  0.49368 0.149146 0.00684904 -0.0428592 12.511 
211 0.0186473  0.124024  0.0929058 0.209382  0.13957 0.0869449 0.293817 -0.0981711 12.4814 
321 0.929094  -0.552683  0.385042 1.24926  0.49368 0.221596 0.071633 -0.131939 12.4687 
-211 1.36091  -0.936857  0.394819 1.70445  0.13957 0.22929 0.0519061 -0.148884 12.4641 
-211 0.301052  -0.693252  2.04938 2.18876  0.13957 0.144626 -0.0145851 0.330277 12.8232 
111 0.036822  0.155427  0.420286 0.469439  0.13498 0.102079 0.31005 0.200693 12.7042 
-211 0.197157  -0.427139  -0.363705 0.610803  0.13957 0.146614 -0.00836026 -0.342118 12.5069 
111 0.112192  -1.08493  -2.36584 2.60865  0.13498 0.0874787 -0.0313911 -0.620628 12.7296 
321 -1.9764  -2.46185  1.51882 3.53799  0.49368 -0.0547091 0.0113738 -0.10208 12.4797 
111 -0.262089  -0.346142  -0.101368 0.465832  0.13498 -0.0464071 0.0131759 -0.239861 12.4634 
311 -0.280279  1.09726  -1.01172 1.59804  0.49761 0.0226268 0.338427 -0.357254 12.5162 
211 -0.0120879  0.200485  0.0731624 0.25529  0.13957 0.0575837 0.325141 -0.136844 12.4672 
211 -0.0601177  1.12046  -0.629785 1.29428  0.13957 0.0568448 0.358926 -0.305772 12.4871 
111 0.936431  2.79806  -1.69618 3.40607  0.13498 0.129894 0.35032 -0.309182 12.4888 
211 0.494903  0.608395  -1.55701 1.74895  0.13957 0.189926 0.3141 -0.581551 12.6945 
-211 1.81115  1.79128  -2.81272 3.79735  0.13957 0.207419 0.301943 -0.413419 12.555 
211 0.381194  5.25344  -6.85769 8.6482  0.13957 0.0816109 0.36013 -0.452679 12.5851 
111 0.66529  1.77724  -2.10411 2.83667  0.13498 0.136338 0.347727 -0.414103 12.5555 
-311 -0.138774  0.340227  0.299202 0.687132  0.49761 0.0230676 0.271927 -0.100425 12.4804 
-211 0.0584484  -0.0243016  -0.215594 0.264514  0.13957 0.142591 0.132107 -0.473455 12.6018 
211 -0.0165946  0.0993648  0.32767 0.37013  0.13957 0.0483127 0.277303 0.179755 12.6856 
-211 -2.25234  3.35593  4.69304 6.19511  0.13957 -0.0425606 0.327139 0.0331137 12.5635 
211 0.276979  -0.8227  0.0382309 0.880054  0.13957 0.129497 -0.0212385 -0.187289 12.4588 
111 -0.0223396  -1.08481  0.829249 1.37229  0.13498 0.0633043 -0.0323728 -0.0462187 12.5089 
-211 1.5452  0.601437  -3.75883 4.11067  0.13957 0.25057 0.234716 -0.6416 12.7487 
111 0.646232  -0.146209  -1.90829 2.02454  0.13498 0.255918 0.12073 -0.752741 12.8521 
-311 -0.519617  1.48094  -4.37343 4.67308  0.49761 0.00506201 0.340881 -0.720005 12.8213 
-211 -0.806339  1.88639  -4.03121 4.52535  0.13957 -0.0100416 0.344417 -0.58271 12.6955 
111 1.25024  -0.508327  1.64369 2.13106  0.13498 0.249217 0.0894461 0.0432516 12.5713 
-2212 3.23544  -0.725034  3.95323 5.24425  0.93827 0.252605 0.121879 0.0305033 12.5616 
211 0.921851  -0.166941  0.665665 1.1577  0.13957 0.259378 0.128619 -0.0571957 12.5024 
-2112 1.59254  -0.86627  -3.29583 3.8771  0.93957 0.221231 0.0796846 -0.514361 12.6359 
211 0.313529  0.106443  -0.526806 0.637679  0.13957 0.23951 0.22185 -0.485164 12.6114 
2212 -2.47297  -1.54305  -2.59328 4.01273  0.93827 -0.0920171 0.0639659 -0.362974 12.5198 
111 -1.13163  -0.414874  -0.911152 1.51694  0.13498 -0.116775 0.0958981 -0.34411 12.5081 
321 -0.189481  -0.014965  0.983311 1.11658  0.49368 -0.00334087 0.157814 0.170908 12.6777 
-211 -0.392768  -0.0531314  0.184264 0.458828  0.13957 -0.117102 0.138447 -0.109341 12.4767 
211 0.733753  2.67865  0.825232 2.9007  0.13957 0.119401 0.353466 -0.137313 12.4671 
-211 0.600427  3.67872  0.547495 3.76998  0.13957 0.0990987 0.358003 -0.166906 12.4607 
-2112 -0.302097  0.605593  0.039727 1.15861  0.93957 0.0158561 0.266594 -0.189099 12.4587 
111 0.150013  0.213641  -0.306606 0.424704  0.13498 0.168059 0.306841 -0.401733 12.5464 
211 0.0689444  0.461  0.155442 0.5108  0.13957 0.0952948 0.350345 -0.132832 12.4684 
-211 0.203131  -0.145155  -0.440732 0.525411  0.13957 0.207468 0.0632593 -0.499913 12.6237 
111 0.181521  0.281483  0.0382012 0.363127  0.13498 0.166523 0.317205 -0.174995 12.4597 
321 -0.0932098  0.396533  1.13164 1.3001  0.49368 0.0385997 0.285646 0.153011 12.6621 
-321 0.139005  0.524871  1.28557 1.48028  0.49368 0.104712 0.304526 0.149802 12.6593 
111 0.023936  -0.0312566  -1.62847 1.63453  0.13498 0.100927 0.119532 -2.48122 14.5551 
111 0.275156  -0.347244  -3.43852 3.46957  0.13498 0.184563 0.0154572 -1.66081 13.7394 
111 0.0618247  -0.228671  -1.71238 1.73395  0.13498 0.112081 -0.00210194 -1.43518 13.5162 
130 0.637041  0.319762  0.385533 0.950958  0.49761 0.211936 0.235978 -0.108358 12.4771 
321 -0.530147  1.16762  -0.165141 1.38398  0.49368 -0.00879359 0.331068 -0.219583 12.46 
-321 -0.253898  0.743342  -0.0313389 0.928291  0.49368 0.0133357 0.321493 -0.202534 12.4587 
321 1.04023  0.702537  -0.1051 1.35293  0.49368 0.21951 0.26617 -0.211244 12.4592 
-321 0.945959  0.412967  -0.256886 1.17264  0.49368 0.230474 0.234616 -0.240171 12.4635 
130 0.59771  -0.0388545  -0.0423727 0.779858  0.49761 0.218792 0.153551 -0.206606 12.4589 
